Academic Year,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,District Name,School Name,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Percent Eligible Free,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27
Academic Year,County Code,District Code,School Code,County Name,District Name,School Name,District Type,School Type,"Educational 
Option Type","NSLP 
Provision 
Status","Charter 
School 
(Y/N)","Charter 
School 
Number","Charter 
Funding 
Type",IRC,Low Grade,High Grade,"Enrollment 
(K-12)","Free Meal 
Count 
(K-12)","Percent (%) 
Eligible Free 
(K-12)","FRPM Count 
(K-12)","Percent (%) 
Eligible FRPM 
(K-12)","Enrollment 
(Ages 5-17)","Free Meal 
Count 
(Ages 5-17)","Percent (%) 
Eligible Free 
(Ages 5-17)","FRPM Count 
(Ages 5-17)","Percent (%) 
Eligible FRPM 
(Ages 5-17)","CALPADS Fall 1 
Certification Status"
2022-2023,37,68452,0124917,San Diego,Vista Unified,Guajome Learning Center,Unified School District,K-12 Schools (Public),Traditional,,Yes,1351,Directly funded,Y,K,12,55,20,0.36363636363636365,20,0.36363636363636365,53,20,0.37735849056603776,20,0.37735849056603776,Y
2022-2023,37,68452,0126300,San Diego,Vista Unified,Vista Visions Academy,Unified School District,Alternative Schools of Choice,Alternative School of Choice,,No ,,,N,K,12,92,48,0.5217391304347826,59,0.6413043478260869,90,47,0.5222222222222223,58,0.6444444444444445,Y
2022-2023,37,68452,0128223,San Diego,Vista Unified,Bella Mente Montessori Academy,Unified School District,Elementary Schools (Public),Traditional,CEP,Yes,1515,Directly funded,Y,K,8,398,202,0.507537688442211,221,0.5552763819095478,376,196,0.5212765957446809,213,0.5664893617021277,Y
2022-2023,37,68452,3730207,San Diego,Vista Unified,Vista Adult Transition Center,Unified School District,Special Education Schools (Public),Special Education School,CEP,No ,,,N,Adult,Adult,124,53,0.4274193548387097,63,0.5080645161290323,17,7,0.4117647058823529,9,0.5294117647058824,Y
2022-2023,37,68452,3730728,San Diego,Vista Unified,Rancho Buena Vista High,Unified School District,High Schools (Public),Traditional,CEP,No ,,,N,9,12,1959,988,0.5043389484430832,1209,0.6171516079632465,1929,973,0.5044064282011405,1194,0.6189735614307932,Y
2022-2023,37,68452,3730942,San Diego,Vista Unified,Guajome Park Academy Charter,Unified School District,K-12 Schools (Public),Traditional,,Yes,0050,Directly funded,Y,K,12,1346,686,0.5096582466567607,773,0.5742942050520059,1341,684,0.5100671140939598,771,0.5749440715883669,Y
2022-2023,37,68452,3732039,San Diego,Vista Unified,Alta Vista High (Continuation),Unified School District,Continuation High Schools,Continuation School,CEP,No ,,,N,9,12,136,95,0.6985294117647058,105,0.7720588235294118,117,81,0.6923076923076923,89,0.7606837606837606,Y
2022-2023,37,68452,3738705,San Diego,Vista Unified,Vista High,Unified School District,High Schools (Public),Traditional,CEP,No ,,,N,9,12,2030,1269,0.6251231527093596,1462,0.7201970443349753,2002,1253,0.6258741258741258,1446,0.7222777222777222,Y
2022-2023,37,68452,6040588,San Diego,Vista Unified,Beaumont Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,K,5,460,317,0.6891304347826087,357,0.7760869565217391,451,313,0.6940133037694013,353,0.7827050997782705,Y
2022-2023,37,68452,6040596,San Diego,Vista Unified,Bobier Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,K,5,499,382,0.7655310621242485,434,0.8697394789579158,483,371,0.7681159420289855,421,0.8716356107660456,Y
2022-2023,37,68452,6040604,San Diego,Vista Unified,California Avenue Elementary,Unified School District,Special Education Schools (Public),Special Education School,,No ,,,N,K,8,13,8,0.6153846153846154,10,0.7692307692307693,13,8,0.6153846153846154,10,0.7692307692307693,Y
2022-2023,37,68452,6040620,San Diego,Vista Unified,Grapevine Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,K,5,756,499,0.66005291005291,580,0.7671957671957672,720,477,0.6625,555,0.7708333333333334,Y
2022-2023,37,68452,6040638,San Diego,Vista Unified,Monte Vista Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,K,5,450,205,0.45555555555555555,264,0.5866666666666667,434,197,0.4539170506912442,255,0.5875576036866359,Y
2022-2023,37,68452,6040653,San Diego,Vista Unified,Vista Academy of Visual and Performing Arts,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,K,5,670,436,0.6507462686567164,513,0.7656716417910447,669,435,0.6502242152466368,512,0.7653213751868461,Y
2022-2023,37,68452,6059802,San Diego,Vista Unified,Rancho Minerva Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,No ,,,N,6,8,532,397,0.7462406015037594,446,0.8383458646616542,532,397,0.7462406015037594,446,0.8383458646616542,Y
2022-2023,37,68452,6059810,San Diego,Vista Unified,Vista Innovation and Design Academy,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,No ,,,N,6,8,814,354,0.4348894348894349,466,0.5724815724815725,814,354,0.4348894348894349,466,0.5724815724815725,Y
2022-2023,37,68452,6069124,San Diego,Vista Unified,Casita Center for Science/Math/Technology,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,K,5,683,179,0.26207906295754024,272,0.39824304538799415,683,179,0.26207906295754024,272,0.39824304538799415,Y
2022-2023,37,68452,6107031,San Diego,Vista Unified,Alamosa Park Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,K,5,497,164,0.3299798792756539,210,0.4225352112676056,475,158,0.33263157894736844,203,0.42736842105263156,Y
2022-2023,37,68452,6107577,San Diego,Vista Unified,Roosevelt Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,No ,,,N,6,8,779,478,0.613607188703466,548,0.7034659820282413,779,478,0.613607188703466,548,0.7034659820282413,Y
2022-2023,37,68452,6107585,San Diego,Vista Unified,Lake Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,K,5,688,170,0.24709302325581395,229,0.3328488372093023,660,165,0.25,218,0.3303030303030303,Y
2022-2023,37,68452,6108708,San Diego,Vista Unified,Empresa Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,K,5,704,196,0.2784090909090909,263,0.37357954545454547,685,191,0.27883211678832115,254,0.3708029197080292,Y
2022-2023,37,68452,6110399,San Diego,Vista Unified,Breeze Hill Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,K,5,766,394,0.5143603133159269,458,0.597911227154047,745,385,0.5167785234899329,449,0.6026845637583893,Y
2022-2023,37,68452,6110407,San Diego,Vista Unified,Mission Meadows Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,K,5,474,228,0.4810126582278481,283,0.5970464135021097,443,218,0.49209932279909707,270,0.6094808126410836,Y
2022-2023,37,68452,6112221,San Diego,Vista Unified,Madison Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,No ,,,N,6,8,956,494,0.5167364016736402,575,0.6014644351464435,956,494,0.5167364016736402,575,0.6014644351464435,Y
2022-2023,37,73551,0000000,San Diego,Carlsbad Unified,District Office,Unified School District,,,,,,,,K,Adult,7,1,0.14285714285714285,1,0.14285714285714285,7,1,0.14285714285714285,1,0.14285714285714285,Y
2022-2023,37,73551,0000001,San Diego,Carlsbad Unified,"Nonpublic, Nonsectarian Schools",Unified School District,,,,,,,,,,32,4,0.125,4,0.125,25,3,0.12,3,0.12,Y
2022-2023,37,73551,0107557,San Diego,Carlsbad Unified,Calavera Hills Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,No ,,,N,6,8,643,142,0.2208398133748056,146,0.22706065318818042,643,142,0.2208398133748056,146,0.22706065318818042,Y
2022-2023,37,73551,0113498,San Diego,Carlsbad Unified,Poinsettia Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,5,480,79,0.16458333333333333,81,0.16875,436,72,0.1651376146788991,74,0.16972477064220184,Y
2022-2023,37,73551,0127423,San Diego,Carlsbad Unified,Sage Creek High,Unified School District,High Schools (Public),Traditional,,No ,,,N,9,12,1392,263,0.18893678160919541,272,0.19540229885057472,1371,260,0.18964259664478483,268,0.19547775346462437,Y
2022-2023,37,73551,3730017,San Diego,Carlsbad Unified,Carlsbad Village Academy,Unified School District,Continuation High Schools,Continuation School,,No ,,,N,10,12,59,35,0.5932203389830508,35,0.5932203389830508,56,34,0.6071428571428571,34,0.6071428571428571,Y
2022-2023,37,73551,3730694,San Diego,Carlsbad Unified,Carlsbad High,Unified School District,High Schools (Public),Traditional,,No ,,,N,9,12,2290,502,0.21921397379912663,529,0.23100436681222708,2204,484,0.21960072595281308,511,0.23185117967332122,Y
2022-2023,37,73551,3731163,San Diego,Carlsbad Unified,Carlsbad Seaside Academy,Unified School District,Alternative Schools of Choice,Alternative School of Choice,,No ,,,N,K,12,84,18,0.21428571428571427,18,0.21428571428571427,80,17,0.2125,17,0.2125,Y
2022-2023,37,73551,6037774,San Diego,Carlsbad Unified,Buena Vista Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,5,276,79,0.286231884057971,83,0.3007246376811594,276,79,0.286231884057971,83,0.3007246376811594,Y
2022-2023,37,73551,6037782,San Diego,Carlsbad Unified,Jefferson Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,5,462,209,0.4523809523809524,223,0.48268398268398266,411,201,0.48905109489051096,214,0.5206812652068127,Y
2022-2023,37,73551,6037790,San Diego,Carlsbad Unified,Magnolia Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,5,503,51,0.10139165009940358,51,0.10139165009940358,503,51,0.10139165009940358,51,0.10139165009940358,Y
2022-2023,37,73551,6037816,San Diego,Carlsbad Unified,Valley Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,No ,,,N,6,8,866,214,0.2471131639722864,222,0.25635103926096997,866,214,0.2471131639722864,222,0.25635103926096997,Y
2022-2023,37,73551,6099352,San Diego,Carlsbad Unified,Kelly Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,5,464,58,0.125,60,0.12931034482758622,462,57,0.12337662337662338,59,0.1277056277056277,Y
2022-2023,37,73551,6106512,San Diego,Carlsbad Unified,Hope Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,5,639,97,0.15179968701095461,105,0.1643192488262911,636,96,0.1509433962264151,104,0.16352201257861634,Y
2022-2023,37,73551,6109201,San Diego,Carlsbad Unified,Aviara Oaks Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,5,641,98,0.15288611544461778,105,0.16380655226209048,641,98,0.15288611544461778,105,0.16380655226209048,Y
2022-2023,37,73551,6116578,San Diego,Carlsbad Unified,Pacific Rim Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,5,673,71,0.10549777117384844,71,0.10549777117384844,673,71,0.10549777117384844,71,0.10549777117384844,Y
2022-2023,37,73551,6118137,San Diego,Carlsbad Unified,Aviara Oaks Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,No ,,,N,6,8,1021,150,0.14691478942213515,160,0.15670910871694418,1021,150,0.14691478942213515,160,0.15670910871694418,Y
2022-2023,37,73551,6120711,San Diego,Carlsbad Unified,Calavera Hills Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,5,449,160,0.35634743875278396,162,0.36080178173719374,449,160,0.35634743875278396,162,0.36080178173719374,Y
2022-2023,37,73569,0000001,San Diego,Oceanside Unified,"Nonpublic, Nonsectarian Schools",Unified School District,,,,,,,,,,16,2,0.125,2,0.125,16,2,0.125,2,0.125,Y
2022-2023,37,73569,0113514,San Diego,Oceanside Unified,Louise Foussat Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,K,5,525,327,0.6228571428571429,420,0.8,510,317,0.6215686274509804,409,0.8019607843137255,Y
2022-2023,37,73569,0113522,San Diego,Oceanside Unified,Cesar Chavez Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,No ,,,N,6,8,670,477,0.7119402985074627,572,0.8537313432835821,670,477,0.7119402985074627,572,0.8537313432835821,Y
2022-2023,37,73569,0136267,San Diego,Oceanside Unified,Coastal Academy Charter,Unified School District,K-12 Schools (Public),Traditional,,Yes,0516,Directly funded,Y,K,12,1789,427,0.23868082727780884,504,0.28172163219675794,1749,412,0.23556317895940537,488,0.27901658090337333,Y
2022-2023,37,73569,0140079,San Diego,Oceanside Unified,Surfside Academy,Unified School District,Alternative Schools of Choice,Alternative School of Choice,CEP,No ,,,N,K,12,315,174,0.5523809523809524,232,0.7365079365079366,302,165,0.5463576158940397,223,0.7384105960264901,Y
2022-2023,37,73569,0140343,San Diego,Oceanside Unified,Oceanside Unified School District Adult Transition Program,Unified School District,Special Education Schools (Public),Special Education School,,No ,,,N,12,Adult,57,36,0.631578947368421,45,0.7894736842105263,0,0,0,0,0,Y
2022-2023,37,73569,3731221,San Diego,Oceanside Unified,Pacific View Charter,Unified School District,K-12 Schools (Public),Traditional,,Yes,0247,Directly funded,Y,K,12,633,403,0.636650868878357,448,0.707740916271722,603,386,0.6401326699834162,430,0.7131011608623549,Y
2022-2023,37,73569,3735206,San Diego,Oceanside Unified,Oceanside High,Unified School District,High Schools (Public),Traditional,CEP,No ,,,N,9,12,1907,1063,0.557420031463031,1405,0.7367593078133193,1872,1045,0.5582264957264957,1379,0.7366452991452992,Y
2022-2023,37,73569,3739018,San Diego,Oceanside Unified,El Camino High,Unified School District,High Schools (Public),Traditional,,No ,,,N,9,12,2637,1264,0.47933257489571485,1749,0.6632536973833902,2585,1240,0.4796905222437137,1716,0.6638297872340425,Y
2022-2023,37,73569,3739026,San Diego,Oceanside Unified,Surfside High (Continuation),Unified School District,Continuation High Schools,Continuation School,,No ,,,N,9,12,209,148,0.7081339712918661,180,0.861244019138756,179,129,0.7206703910614525,155,0.8659217877094972,Y
2022-2023,37,73569,6038830,San Diego,Oceanside Unified,Jefferson Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,No ,,,N,6,8,466,390,0.8369098712446352,439,0.9420600858369099,466,390,0.8369098712446352,439,0.9420600858369099,Y
2022-2023,37,73569,6038848,San Diego,Oceanside Unified,Laurel Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,K,5,399,327,0.8195488721804511,379,0.949874686716792,389,317,0.8149100257069408,369,0.9485861182519281,Y
2022-2023,37,73569,6038855,San Diego,Oceanside Unified,Libby Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,K,5,388,303,0.7809278350515464,353,0.9097938144329897,376,295,0.7845744680851063,343,0.9122340425531915,Y
2022-2023,37,73569,6038863,San Diego,Oceanside Unified,Lincoln Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,No ,,,N,6,8,699,413,0.5908440629470673,491,0.7024320457796852,699,413,0.5908440629470673,491,0.7024320457796852,Y
2022-2023,37,73569,6038871,San Diego,Oceanside Unified,Mission Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,K,5,444,365,0.8220720720720721,413,0.9301801801801802,425,355,0.8352941176470589,400,0.9411764705882353,Y
2022-2023,37,73569,6038889,San Diego,Oceanside Unified,North Terrace Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,8,766,172,0.2245430809399478,471,0.6148825065274152,750,169,0.22533333333333333,459,0.612,Y
2022-2023,37,73569,6038897,San Diego,Oceanside Unified,Palmquist Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,5,529,231,0.43667296786389415,314,0.5935727788279773,512,227,0.443359375,306,0.59765625,Y
2022-2023,37,73569,6038905,San Diego,Oceanside Unified,Pablo Tac School of the Arts,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,K,5,456,300,0.6578947368421053,370,0.8114035087719298,446,294,0.6591928251121076,362,0.8116591928251121,Y
2022-2023,37,73569,6038913,San Diego,Oceanside Unified,Santa Margarita Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,8,541,149,0.2754158964879852,359,0.6635859519408502,516,144,0.27906976744186046,344,0.6666666666666666,Y
2022-2023,37,73569,6038921,San Diego,Oceanside Unified,South Oceanside Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,K,5,489,265,0.5419222903885481,328,0.6707566462167689,477,257,0.5387840670859538,320,0.6708595387840671,Y
2022-2023,37,73569,6088991,San Diego,Oceanside Unified,Del Rio Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,K,5,312,216,0.6923076923076923,271,0.8685897435897436,298,207,0.6946308724832215,260,0.87248322147651,Y
2022-2023,37,73569,6106546,San Diego,Oceanside Unified,Reynolds Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,K,5,564,341,0.6046099290780141,423,0.75,545,329,0.6036697247706422,408,0.7486238532110092,Y
2022-2023,37,73569,6108211,San Diego,Oceanside Unified,Christa McAuliffe Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,K,5,495,234,0.4727272727272727,301,0.6080808080808081,478,230,0.4811715481171548,292,0.6108786610878661,Y
2022-2023,37,73569,6109995,San Diego,Oceanside Unified,Ivey Ranch Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,5,725,202,0.2786206896551724,306,0.4220689655172414,709,199,0.28067700987306066,301,0.4245416078984485,Y
2022-2023,37,73569,6111777,San Diego,Oceanside Unified,Martin Luther King Jr. Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,No ,,,N,6,8,1182,547,0.46277495769881555,745,0.6302876480541455,1182,547,0.46277495769881555,745,0.6302876480541455,Y
2022-2023,37,73569,6115299,San Diego,Oceanside Unified,Stuart Mesa Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,8,553,144,0.2603978300180832,354,0.6401446654611211,537,139,0.25884543761638734,343,0.638733705772812,Y
2022-2023,37,73569,6119713,San Diego,Oceanside Unified,Nichols Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,5,511,283,0.5538160469667319,374,0.7318982387475538,501,276,0.5508982035928144,366,0.7305389221556886,Y
